hh,mm,x (min in day),y0,y1,y2
3,9,189,6654.972,74230.034,0.939
3,12,192,9653.676,136488.983,1.324
3,15,195,7472.265,90266.166,1.072
3,18,198,8624.088,119286.022,1.297
3,21,201,7643.536,100356.11,1.072
3,24,204,6642.5,73630.409,0.977
3,27,207,9228.615,127323.385,1.319
3,30,210,7134.011,87410.21,1.028
3,36,216,7145.56,85741.103,1.028
3,39,219,6634.235,71088.134,0.95
3,42,222,6406.82,68642.536,0.923
3,45,225,7598.373,96367.141,1.107
3,48,228,7143.322,83129.13,1.045
3,51,231,8563.934,153873.661,1.24
3,54,234,7626.607,182190.652,1.045
3,57,237,6935.956,89799.475,1.038
4,0,240,9432.449,302780.764,1.287
4,3,243,13111.165,461759.429,1.159
15,21,921,96302.972,5172620.916,4.916
15,24,924,41088.442,1977557.569,3.232
15,27,927,25263.213,970507.322,1.94
15,30,930,38353.195,1823831.08,2.736
15,33,933,57466.547,3112507.754,2.726
15,36,936,87894.348,3154848.13,2.293
15,39,939,42517.497,785412.827,3.587
15,42,942,55949.143,2345880.264,3.06
15,45,945,135304.727,5091857.136,4
15,48,948,52447.78,1812675.868,3.352
15,51,951,31427.2,1067438.311,2.739
15,54,954,77867.467,3271064.667,3.3
15,57,957,83356.818,3240010.829,3.072
16,0,960,64666.74,3274611.271,2.685
16,3,963,117181.663,7257499.551,2.539
16,6,966,139967.743,10103149.6,3.267
16,9,969,7689.249,157256.971,1.075
16,12,972,46380.267,1687828.8,1.783
16,15,975,7742.133,118489.689,1.028
16,18,978,27556.972,991171.616,2.006
16,21,981,33369.414,1777553.37,1.757
16,24,984,42851.077,1079049.538,3.907
16,27,987,34260.933,1919015.733,1.828
16,30,990,90950.674,4333033.017,3.519
16,33,993,43256.492,1851991.24,2.777
16,36,996,32367.422,803811.644,2.567
16,39,999,66975.067,2445507.467,4.278
16,42,1002,66522.112,2883641.978,4.011
16,45,1005,97279.956,4813291.824,3.901
16,48,1008,12717.867,297517.511,0.878
16,51,1011,9587.2,94793.378,1.011
16,54,1014,7336.175,121241.705,0.913
16,57,1017,8896,268633.691,1.04
17,0,1020,40228,2046892.435,2.212
17,3,1023,82500.591,3060428.591,2.199
17,6,1026,62847.648,3010724.132,2.544
17,9,1029,39955.661,1951554.757,2.785
17,12,1032,28156.546,2405023.825,1.022
17,15,1035,104917.243,8354727.638,2.073
17,18,1038,3270.739,46860.652,0.478
17,21,1041,7290.831,159914.562,0.86
17,24,1044,4871.644,83253.156,0.683
17,27,1047,90910.796,5450141.505,3.586
17,30,1050,5095.409,86979.682,0.722
17,33,1053,25968.134,1654201.028,1.944
17,36,1056,26421.067,1710566.667,2.394
17,39,1059,69228.923,2999884.484,3.681
17,42,1062,38673.843,2738737.034,2.062
17,45,1065,27936.36,590762.607,3.107
17,48,1068,47573.363,2533616.67,2.201
17,51,1071,83219.497,3249554.142,2.623
17,54,1074,57721.733,3056130.978,2.117
17,57,1077,36586.711,1677014.844,1.789
18,0,1080,26277.348,1270138.785,1.994
18,3,1083,22926.838,796896.313,1.838
18,6,1086,57737.067,1912945.6,2.789
18,9,1089,27837.067,1532636.222,1.5
18,12,1092,20536.358,1510908.827,1.648
18,15,1095,37860.923,1914083.516,2.626
18,18,1098,6127.156,198451.022,0.6
18,21,1101,18266.909,518498.318,1.449
18,24,1104,37258.754,1841611.235,2.88
18,27,1107,42741.407,2748839.736,1.885
18,30,1110,25589.393,1532103.91,1.5
18,33,1113,85747.628,4448694.208,4.109
18,36,1116,77084.584,4475585.124,3.365
18,39,1119,32049.475,1515209.877,1.162
18,42,1122,16060.151,1489190.962,1.519
18,45,1125,57500.782,2092692.506,1.517
18,48,1128,5244.311,124808.756,0.656
18,51,1131,26641.124,1333857.258,1.815
18,54,1134,25585.081,1507899.157,1.622
18,57,1137,59476.389,2814962.789,4.046
19,0,1140,16594.489,1118379.6,1.617
19,3,1143,85539.322,3412865.049,3.191
19,6,1146,9757.083,159400.442,1.304
19,9,1149,49529.085,2956673.582,2.017
19,12,1152,30504.659,979673.802,2.143
19,15,1155,94174.328,4009843.661,4.085
19,18,1158,75166.857,3154635.78,2.324
19,21,1161,65991.289,2567880,4.5
19,24,1164,76041.538,2187483.604,3.637
19,27,1167,15524.764,335719.73,1.854
19,30,1170,85326.144,4596613.436,3.32
19,33,1173,51176.223,2309672.626,2.352
19,36,1176,5841.385,112404.291,0.849
19,39,1179,58449.503,2982804.376,2.486
19,42,1182,62894.044,2984839.778,2.55
19,45,1185,17215.111,716716.978,1.517
19,48,1188,45107.157,1650606.832,2.157
19,51,1191,63869,2734596.182,2.5
19,54,1194,34113.609,1708275.844,3.028
19,57,1197,91349.525,4031268.685,3.122
20,0,1200,15314.622,501249.2,1.1
20,3,1203,47031.061,2132539.173,1.017
20,6,1206,6474.623,127946.623,0.76
20,9,1209,6503.186,130511.277,0.808
20,12,1212,29268.497,811673.686,1.384
20,15,1215,36952.678,1324651.254,1.345
20,18,1218,45125.528,1647136.494,1.73
20,21,1221,6589.26,137421.127,0.856
20,24,1224,5427.525,150971.164,0.701
20,27,1227,75786.33,3333635.209,2.709
20,30,1230,14518.022,354444.923,1.302
20,33,1233,9069.636,274491.091,1.261
20,36,1236,24766.769,1470223.56,1.5
20,39,1239,48114.267,2470968.311,1.85
20,42,1242,54155.511,1904123.422,2.4
20,45,1245,32115.911,1820689.156,2.867
20,48,1248,19735.867,1584100.533,1.806
20,51,1251,15268.8,419157.556,1.011
20,54,1254,63711.6,4385178.667,2.894
20,57,1257,59904.844,3308764.578,3.556
21,0,1260,12044.8,295139.689,1.35
21,3,1263,4013.733,68714.622,0.583
21,6,1266,74128.044,3171981.511,0.917
21,9,1269,118150.659,7264978.905,2.765
21,12,1272,6351.646,156606.011,0.768
21,15,1275,14028.489,355239.911,1.667
21,18,1278,38906.178,1532779.378,1.333
21,21,1281,14378.578,477188.089,1.517
21,24,1284,139494.933,7061395.778,1.144
21,27,1287,91291.333,4288512.044,1.644
21,30,1290,11655.956,618332.4,0.822
21,33,1293,32340.356,1214488.178,2.989
21,36,1296,5530.933,92775.244,0.667
21,39,1299,5445.318,157314.413,0.832
21,42,1302,38142.453,1450364.95,2.05
21,45,1305,25756.711,1701083.867,1.283
21,48,1308,18750.704,1052102.57,0.911
21,51,1311,63519.956,2102206.222,3.828
21,54,1314,18535.911,208815.196,2.179
21,57,1317,7875.121,121899.253,0.984
22,0,1320,33589.746,1946279.028,1.575
22,3,1323,3880.447,55166.57,0.542
22,6,1326,7137.149,158052.906,0.956
22,9,1329,5166.78,99647.412,0.797
22,12,1332,22390.426,357758.689,1.71
22,15,1335,4023.022,62603.467,0.589
22,18,1338,3984.267,60475.067,0.561
22,21,1341,3215.096,44630.825,0.486
22,24,1344,5281.459,82603.094,0.691
22,27,1347,70292.489,2580651.778,3.006
22,30,1350,3558.099,74903.116,0.497
22,33,1353,29051.911,1217318.4,2.606
22,36,1356,56898.711,1889664.222,1.528
22,39,1359,4373.378,67376.444,0.611
22,42,1362,10201.635,736610.519,0.972
22,45,1365,4568.27,129335.281,0.528
22,48,1368,6315.689,106371.467,0.828
22,51,1371,36868,1555274.933,1.65
22,54,1374,3109.083,44254.851,0.47
22,57,1377,5305.341,66339.933,0.821
23,0,1380,4498.431,71183.691,0.696
23,3,1383,50106.86,3035534.123,2.263
23,6,1386,13754.917,217893.569,1.569
23,9,1389,7520.225,104612.764,0.775
23,12,1392,13495.868,630287.648,1.005
23,15,1395,12320.8,254629.778,1.378
23,18,1398,33279.511,2876549.911,1.922
23,21,1401,3593.156,40118.4,0.572
23,24,1404,3347.911,42650.444,0.506
23,27,1407,5893.079,105276,0.764
23,30,1410,5778.033,102464.972,0.696
23,33,1413,3100,41198.933,0.456
23,36,1416,52138.95,1489338.547,1.184
23,39,1419,5460.571,75373.934,0.731
23,42,1422,3022.711,37051.289,0.45
23,45,1425,3570.592,70756.335,0.531
23,48,1428,3525.733,52725.511,0.556
23,51,1431,5549.511,115954.756,0.756
23,54,1434,5760.354,100606.188,0.773
23,57,1437,3996.916,59866.413,0.637
0,0,0,5951.911,176515.111,0.806
0,3,3,81081.856,2712528.84,1.68
0,6,6,6140.18,122470.382,0.792
0,9,9,3520.928,61518.851,0.541
0,12,12,3940.11,59040.265,0.597
0,15,15,6435.352,120629.631,0.872
0,18,18,85717.525,2474860.685,2.635
0,21,21,3881.296,49388.38,0.587
0,24,24,4193.654,63631.866,0.626
0,27,27,20390.144,1507240.309,1.431
0,30,30,3953.934,66992.527,0.544
0,33,33,3978.427,43420.404,0.551
0,36,36,3478.674,51651.536,0.525
0,39,39,5786.86,183765.095,0.782
0,42,42,5446.851,74399.514,0.691
0,45,45,3587.111,51027.867,0.55
0,48,48,5511.825,152085.552,0.705
0,51,51,6133.5,213536.955,0.585
0,54,54,6250.475,149617.68,0.79
0,57,57,5374.212,105811.799,0.71
1,0,60,5074.829,86926.099,0.641
1,3,63,4380.578,76328.089,0.644
1,6,66,3534.436,52169.475,0.525
1,9,69,19788.756,1513944.844,1.367
1,12,72,5986.622,116389.6,0.806
1,15,75,3326.939,46119.514,0.492
1,18,78,3392.489,44731.022,0.517
1,21,81,11579.754,352941.989,0.994
1,24,84,14122.536,633201.355,0.852
1,27,87,4260.701,50744.723,0.661
1,30,90,4354.178,76434.4,0.656
1,33,93,4255.6,57413.289,0.594
1,36,96,6687.16,132344.619,0.923
1,39,99,19321.52,1509095.419,1.223
1,42,102,3295.866,44501.497,0.503
1,45,105,3519.121,47845.011,0.527
1,48,108,5784.667,96791.867,0.789
1,51,111,5009.022,66971.022,0.639
1,54,114,34819.2,1523066.444,1.356
1,57,117,37685.6,1759614.267,2.55
2,0,120,6969.495,84418.505,0.769
2,3,123,27446.96,1625006.689,1.814
2,6,126,3492.42,48604.862,0.514
2,9,129,4289.43,69479.732,0.587
2,12,132,5500.066,91709.127,0.729
2,15,135,5707.067,53748.133,0.772
2,18,138,4086.099,64845.171,0.58
2,21,141,17556.449,434570.337,1.933
2,24,144,7874.533,126988.844,1.106
2,27,147,8403.022,109284.089,1.022
2,30,150,3722.249,52979.243,0.546
2,33,153,3249.227,43153.5,0.494
2,36,156,6462.444,140844.711,0.811
2,39,159,4702.346,70822.346,0.654
2,42,162,5157.582,55549.714,0.604
2,45,165,3603.62,47462.659,0.525
2,48,168,4905.467,83819.867,0.678
2,51,171,37679.553,1538713.251,1.218
2,54,174,7387.803,190278.82,0.929
2,57,177,58379.146,3287767.236,3.478
3,0,180,33121.822,1711941.378,2.333
3,3,183,20609.922,906828.648,1.832
3,6,186,6445.348,120750.541,0.84
3,9,189,5318.533,109524.622,0.711
3,12,192,3399.6,43999.289,0.506
3,15,195,3550.966,46913.708,0.522
3,18,198,8628.791,182369.451,0.945
3,21,201,5571.531,116429.855,0.816
3,24,204,3400.398,42132.331,0.492
3,27,207,9673.467,221352.578,1.156
3,30,210,4305.143,76694.901,0.637
3,33,213,21770.169,1536982.87,1.492
3,36,216,63409.788,4460341.765,2.693
3,39,219,4431.165,108291.692,0.549
3,42,222,44874.311,1629461.378,2.189
3,45,225,3894.444,67465.911,0.589
3,48,228,4913.2,146954.711,0.589
3,51,231,28333.663,1525270.562,1.287
3,54,234,7759.425,177205.657,0.967
3,57,237,39484.469,1603150.48,1.67
4,0,240,6398.933,107677.6,0.717
4,3,243,8014.863,167564.415,0.809
4,6,246,18600.179,370435.039,1.916
4,9,249,3542.444,48446.311,0.461
4,12,252,6306.652,140185.459,0.702
4,15,255,6386.547,142190.48,0.832
4,18,258,7984.089,163965.778,1.022
4,21,261,43862.883,1525813.229,1.408
4,24,264,37446.851,1509539.624,1.436
4,27,267,4720.444,75527.467,0.65
4,30,270,4136.533,78707.911,0.589
4,33,273,30643.371,1552920,1.534
4,36,276,45742.418,1606382.725,1.401
4,39,279,3857.333,63002.978,0.539
4,42,282,42311.956,1599365.067,1.783
4,45,285,4459.289,141434.444,0.556
4,48,288,4439.508,115426.235,0.536
4,51,291,23453.556,1490196.044,1.378
4,54,294,6103.165,104595.78,0.791
4,57,297,82825.446,3208838.237,3.91
5,0,300,7548.546,142830.251,0.847
5,3,303,6491.888,125447.196,0.721
5,6,306,8458.444,193213.556,1.117
5,9,309,6659.011,117776.584,0.669
5,12,312,55028.791,3624984.44,3.555
5,15,315,4899.733,103846.044,0.706
5,18,318,15491.556,339547.6,1.444
5,21,321,77061.689,3098925.067,2.328
5,24,324,4664.494,142765.213,0.584
5,27,327,18919.121,1508205.714,1.538
5,30,330,29518.4,1562944.8,1.5
5,33,333,11144.622,249034.533,1.25
5,36,336,14013.407,595943.648,1.225
5,39,339,35543.596,1976224.584,1.719
5,42,342,48378.4,2220959.156,1.828
5,45,345,17727.2,477283.511,2.2
5,48,348,20252.155,556222.409,1.403
5,51,351,12587.378,740940.311,0.939
5,54,354,19339.689,991878.667,1.478
5,57,357,33882.145,2458263.33,2.855
6,0,360,103726.208,5234399.781,4.59
6,3,363,8088.271,140465.13,0.927
6,6,366,23679.209,1051830.989,1.346
6,9,369,109591.236,3900214.292,4.146
6,12,372,69799.253,3183692.088,3.066
6,15,375,41685.171,1631991.16,1.906
6,18,378,51860.791,1623687.593,1.277
6,21,381,30020.331,638589.127,2.972
6,24,384,51603.006,1297728.354,3.729
6,27,387,36939.64,1653443.191,1.629
6,30,390,34315.359,1536059.58,1.724
6,33,393,38691.128,1635266.547,1.765
6,36,396,4771.016,93149.77,0.628
6,39,399,26851.101,1630036.135,1.775
6,42,402,65494.578,2670503.644,2.028
6,45,405,92834.133,4692381.6,3.572
6,48,408,71787.913,3436948,3.875
6,51,411,91599.545,2650360,4.477
6,54,414,26948.464,929869.481,1.177
6,57,417,93807.106,4105806.793,3.62
7,0,420,115286.157,4718643.64,4.697
7,3,423,137358.622,6354933.067,5.228
7,6,426,81465.946,2958231.957,4.427
7,9,429,21283.299,281232.407,2.616
7,12,432,32059.845,1502233.901,1.282
7,15,435,44051.039,2217622.883,2.369
7,18,438,162633.244,6271229.6,5.378
7,21,441,41174.844,1883265.644,2.417
7,24,444,66475.294,4409475.807,3.182
7,27,447,67861.023,3009992.558,3.355
7,30,450,12222.616,318718.573,1.276
7,33,453,41922.575,1953605.793,2.167
7,36,456,166907.352,7842223.821,6.939
7,39,459,84998.295,2999146.492,2.41
7,42,462,116739.58,4358885.834,7.155
7,45,465,25506.637,636170.279,2.587
7,48,468,33746.696,1485330.431,1.696
7,51,471,154979.307,4064400.76,4.196
7,54,474,14237.89,372452.264,1.412
7,57,477,81983.733,2173629.6,5.172
8,0,480,85124.791,2170845.802,4.143
8,3,483,20735.503,329602.305,2.288
8,6,486,75631.644,3731459.244,3.544
8,9,489,31957.778,2895548.8,2.017
8,12,492,50013.26,2587832.707,2.602
12,54,774,233259.227,8631335.337,0.166
12,57,777,11788.629,306590.157,0.972
13,0,780,7292.376,238546.298,0.718
13,3,783,24231.333,712030.8,2.578
13,6,786,8572.737,227335.777,0.698
13,9,789,25156.571,728123.165,2.72
13,12,792,34069.542,856981.318,2.179
13,15,795,3872.087,91658.579,0.383
13,18,798,23621.773,826520.727,2.21
13,21,801,1326.391,34307.397,0.156
13,24,804,20105.832,533024.76,1.497
13,27,807,4010.011,117532.721,0.399
13,30,810,27041.528,756477.169,3.697
13,33,813,18500.756,456141.111,1.25
13,36,816,7265.363,140217.978,0.429
13,39,819,60389.422,1726974.089,3.478
13,42,822,20311.644,709704.889,0.289
13,45,825,12356.18,447768.449,0.517
13,48,828,24331.541,586932.197,2.656
13,51,831,12113.792,377883.847,1.333
13,54,834,20847.909,857429.486,1.806
13,57,837,9401.913,201479.435,1.212
14,0,840,1285.318,40401.743,0.19
14,3,843,10594.764,310005.152,1.251
14,6,846,12471.243,318236.544,1.544
14,9,849,3022.742,45955.82,0.449
14,12,852,25093.111,877256.133,1.294
14,15,855,6314.242,131508.132,0.769
14,18,858,16098.712,327648.678,1.333
14,21,861,5001.275,27475.648,0.67
14,24,864,4246.57,163473.251,0.592
15,3,903,9864.387,333702.151,0.989
15,30,930,10470.36,476517.416,0.894
15,54,954,5253.933,130968.844,0.519
15,58,958,4011.1,222703.567,0.421
16,0,960,44819.765,1147883.63,3.647
16,3,963,16413.019,707605.208,1.269
16,6,966,4200.649,53030.378,0.669
16,9,969,2188.228,113865.865,0.238
16,12,972,2023.176,105833.406,0.315
16,15,975,2456.727,108969.414,0.328
16,18,978,6838.469,175292,0.815
16,21,981,9103.431,248246.741,1.071
16,24,984,12603.975,511279.951,1.736
16,27,987,4016.785,102760.598,0.397
16,30,990,2823.046,39982.146,0.45
16,33,993,15287.957,433641.702,0.793
16,36,996,779.524,17758.667,0.113
16,39,999,3115.538,91699.819,0.452
16,42,1002,5238.559,160768.994,0.64
16,45,1005,1403.741,47222.09,0.189
16,48,1008,31366.025,841475.899,4.12
16,52,1012,10091.556,221708.127,1.119
16,54,1014,15801.236,313867.345,0.982
17,0,1020,1768.802,38474.919,0.231
17,3,1023,2592.113,100096,0.222
17,6,1026,1437.369,33648.644,0.215
17,9,1029,3586.79,111705.108,0.41
17,12,1032,2891.828,72344.883,0.38
17,15,1035,4803.457,167203.055,0.779
17,18,1038,4089.975,87480,0.383
17,21,1041,3512.97,104603.515,0.47
17,24,1044,1566.658,43739.677,0.211
17,27,1047,10664.04,444182.263,0.379
17,30,1050,79268.663,5675065.963,1.761
17,36,1056,15075.699,665705.649,0.738
17,39,1059,8229.787,248577.489,0.697
17,42,1062,14116.439,692720.74,1.052
17,45,1065,2982.737,87160.211,0.279
17,48,1068,955.077,33449.325,0.16
17,51,1071,5335.192,117946.505,0.47
17,54,1074,34976.933,1005098.945,4.35
17,57,1077,1273.027,22190.802,0.16
18,0,1080,5545.263,218349.287,0.509
18,3,1083,2292.766,68611.83,0.282
18,6,1086,12452.69,251062.943,1.402
18,9,1089,35913.969,2855217.843,1.005
18,12,1092,25658.84,2192743.621,0.148
18,15,1095,733.462,18197.591,0.118
18,18,1098,33472.046,805279.029,2.879
18,21,1101,2241.582,87164.44,0.341
18,24,1104,4219.73,101322.247,0.59
18,27,1107,3841.18,72357.115,0.596
18,30,1110,1666.462,55077.231,0.192
18,33,1113,1998.682,63337.864,0.352
18,36,1116,1461.111,31910.356,0.183
18,39,1119,1899.978,38523.888,0.29
18,42,1122,7705.609,267915.62,0.682
18,45,1125,1256.044,28257.355,0.202
18,48,1128,8601.028,248834.145,0.693
18,51,1131,1831.503,48791.774,0.266
18,54,1134,2941.67,100823.033,0.374
18,57,1137,1098.361,79742.033,0.115
19,0,1140,26979.236,725763.551,3.567
19,3,1143,3492.022,84110.099,0.403
19,6,1146,18696.044,595615.733,1.178
19,9,1149,2755.887,47288.678,0.531
19,12,1152,3515.911,116406.933,0.478
19,15,1155,8595.733,245814.756,0.694
19,18,1158,1159.644,37111.156,0.144
19,21,1161,1085.127,25961.945,0.182
19,24,1164,2363.575,70938.86,0.374
19,27,1167,5183.072,357007.867,0.475
19,30,1170,752.615,15979.824,0.115
19,33,1173,1958.972,51483.575,0.246
19,36,1176,2340.703,58855.516,0.28
19,39,1179,8184.678,205548.023,0.729
19,42,1182,1480.175,26455.781,0.213
19,45,1185,7046.599,279148.429,0.785
19,48,1188,814.667,17638,0.139
19,51,1191,8320.84,331785.459,0.84
19,54,1194,1818.726,40995.128,0.201
19,57,1197,1924.978,72378.044,0.25
20,0,1200,891.648,33821.714,0.099
20,3,1203,9289.061,610900.199,0.785
20,6,1206,24929.846,724742.593,3.505
20,9,1209,4566.253,122896.092,0.557
20,12,1212,4108.729,88476.376,0.309
20,18,1218,2354.33,61015.429,0.437
20,21,1221,2032.92,43454.621,0.408
20,24,1224,7644.879,255236.791,0.753
20,27,1227,20615.038,437303.344,1.732
20,30,1230,15951.955,470609.627,2.175
20,33,1233,2621.156,107364.222,0.322
20,36,1236,9287.868,456322.549,0.956
20,39,1239,1501.438,37147.64,0.202
20,42,1242,2205.156,75871.2,0.122
20,45,1245,804.508,16972.287,0.133
20,48,1248,809.483,30005.933,0.112
20,51,1251,3066.298,96996.818,0.459
20,54,1254,9154.505,380675.56,0.912
20,57,1257,982.742,26541.528,0.129
21,0,1260,6125.407,163349.846,0.758
21,3,1263,14422.022,282732.854,1.197
21,6,1266,4519.033,84246.813,0.495
21,9,1269,964.827,69741.944,0.134
21,12,1272,26713.843,725215.865,3.579
21,15,1275,2681.105,22773.878,0.133
21,18,1278,784.923,16236.264,0.11
21,21,1281,1531.165,46838.769,0.126
21,24,1284,1701.258,39864.629,0.236
21,27,1287,959.729,33674.26,0.153
21,30,1290,1026.022,56191.692,0.137
21,33,1293,5493.822,186086.889,0.689
21,36,1296,1610.472,39472.27,0.197
21,39,1299,4678.82,224050.536,0.65
21,42,1302,1154.382,26659.011,0.191
21,45,1305,6097.282,141519.867,0.773
21,48,1308,3221.184,113308.156,0.475
22,0,1320,2051.898,54027.289,0.264
22,3,1323,2689.637,42599.298,0.38
22,6,1326,2914.59,107841.803,0.405
22,9,1329,1629.689,38319.556,0.217
22,12,1332,6788.533,115081.6,0.789
22,15,1335,1164.862,35134.232,0.122
22,18,1338,24623.598,730937.832,3.564
22,27,1347,842,15045.6,0.139
22,30,1350,1993.617,67915.672,0.213
22,39,1359,528.088,12942.851,0.088
22,42,1362,1739.156,42490.311,0.2
22,51,1371,1639.774,42084.52,0.237
22,54,1374,5297.708,204819.146,0.124
22,57,1377,1232.751,44435.094,0.144
23,0,1380,80422.065,2816936.645,0.161
23,3,1383,2023.091,53757.091,0.29
23,6,1386,2970.343,84956.022,0.16
23,9,1389,1314.034,25517.153,0.22
23,12,1392,714.17,18075.617,0.106
23,15,1395,1828.491,45237.52,0.246
23,18,1398,773.021,18971.66,0.117
23,21,1401,965.287,70590.437,0.126
23,24,1404,24520.667,669888.625,3.281
23,27,1407,2953.735,33041.108,0.259
23,30,1410,1250.511,36936.638,0.298
23,33,1413,645.623,15138.743,0.109
23,36,1416,7788.168,108031.916,0.995
23,39,1419,1023.521,26337.15,0.216
23,42,1422,682.792,13279.458,0.104
23,45,1425,779.048,12254.286,0.119
23,48,1428,2378.417,77359.417,0.354
23,51,1431,1090.32,40189.538,0.16
23,54,1434,548.253,12523.747,0.089
23,57,1437,4251.018,124842.683,0.425
0,0,0,1502.254,38557.726,0.279
0,3,3,4404.634,242911.659,0.829
0,6,6,2421.36,52689,0.465
0,9,9,3315.753,67351.259,0.426
0,12,12,1046.247,42474.517,0.146
0,15,15,612.95,21164.464,0.088
0,18,18,799.467,15554.667,0.122
0,21,21,1462.168,40539.933,0.207
0,24,24,988.44,28885.714,0.154
0,27,27,673.124,18145.483,0.096
0,30,30,30556.178,1003997.956,3.711
0,33,33,2218.829,137216.177,0.166
0,36,36,822.33,19994.11,0.121
0,39,39,2746.112,69014.966,0.331
0,42,42,2546.696,52202.873,0.276
0,45,45,1364.156,28104.492,0.173
0,48,48,1091.244,71975.6,0.111
0,51,51,693.956,18058.844,0.111
0,54,54,1742.12,45608,0.224
0,57,57,698.35,19106.847,0.113
1,0,60,2264.13,68989.13,0.261
1,3,63,1577.409,40249.5,0.233
1,6,66,1218.839,25496.129,0.177
1,9,69,1171.034,33956.276,0.103
1,12,72,3386.844,347769.289,0.606
1,15,75,2191.156,50822.444,0.344
1,18,78,800.659,19151.297,0.121
1,21,81,1376.045,42357.124,0.146
1,24,84,955.6,25019.6,0.156
1,27,87,5279.33,78937.698,0.676
1,30,90,828,19047.822,0.111
1,33,93,621.392,13328.884,0.099
1,36,96,32983.956,910148.571,4.022
1,39,99,1559.422,26815.111,0.139
1,42,102,843.536,26875.403,0.111
1,45,105,810.145,28511.911,0.112
1,48,108,1762.95,55654.436,0.246
1,51,111,3042.382,52663.416,0.253
1,54,114,3544.889,99515.6,0.444
1,57,117,769.467,15295.778,0.122
2,0,120,2106.317,46959.956,0.257
